epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.8363563877953424,0.3100222222222222,0.6899777777777778,1.7564140434265136,0.3764,0.6235999999999999,3.667138695716858
2,0.000998794204878613,1.2849867760976155,0.5327111111111111,0.46728888888888886,1.7270120185852051,0.4494,0.5506,3.15840476565063
3,0.0009951826940270774,0.985193271583981,0.6512888888888889,0.3487111111111111,1.1032065851211548,0.6326,0.36739999999999995,3.143384264782071
4,0.000989183062363234,0.8016837524414062,0.7187111111111111,0.2812888888888889,1.3504280443191528,0.5928,0.4072,3.1895213695243
5,0.000980824539489468,0.711759898630778,0.7527111111111111,0.2472888888888889,0.9574853056907654,0.6808,0.31920000000000004,3.198399686254561
6,0.0009701478472890248,0.6482881485197279,0.7769333333333334,0.22306666666666664,0.9871922466278076,0.697,0.30300000000000005,3.1052743326872587
7,0.0009572050015330875,0.6071168463812934,0.7932888888888889,0.20671111111111107,1.1170542556762695,0.6866,0.3134,3.143143283203244
8,0.000942059058465169,0.5807872878392537,0.8016,0.19840000000000002,0.7034026033401489,0.7646,0.23540000000000005,3.264229509048164
9,0.0009247838075974309,0.5508958104769389,0.8109555555555555,0.18904444444444446,0.8603139369010925,0.7264,0.27359999999999995,3.3423196244984865
10,0.000905463412215599,0.5306153268390231,0.8185333333333333,0.18146666666666667,0.6429872338294983,0.7922,0.20779999999999998,3.24632774759084
11,0.0008841919993438941,0.5104842268308004,0.8243777777777778,0.17562222222222224,0.5287223848342896,0.8158,0.18420000000000003,3.2402783650904894
12,0.0008610732011676323,0.4883912432988485,0.8323777777777778,0.16762222222222223,0.6130330783843995,0.799,0.20099999999999996,3.2846416626125574
13,0.0008362196501476349,0.4801750870174832,0.8357333333333333,0.16426666666666667,0.6014052515983581,0.8032,0.19679999999999997,3.1533017605543137
14,0.0008097524302862008,0.4583701250606113,0.8435111111111111,0.1564888888888889,0.9150028288841248,0.7206,0.2794,3.260090191848576
15,0.0007818004872180196,0.45109753008948433,0.8457555555555556,0.1542444444444444,0.6639620092391968,0.7926,0.20740000000000003,3.2942967638373375
16,0.0007525,0.43917488287289935,0.8499111111111111,0.15008888888888894,0.6727187049865723,0.781,0.21899999999999997,3.2049322053790092
17,0.0007219937176605934,0.4257182292196486,0.8541111111111112,0.14588888888888885,0.699706734085083,0.7838,0.21619999999999995,3.1317837527021766
18,0.0006904302637408765,0.415608659002516,0.8589333333333333,0.14106666666666667,0.6029393480300903,0.8064,0.1936,3.2589709758758545
19,0.000657963412215599,0.4031097861289978,0.8634444444444445,0.13655555555555554,0.5778321004867554,0.8106,0.1894,3.3661950211972
20,0.0006247513383218356,0.38806705135239494,0.8653333333333333,0.1346666666666667,0.49973176555633547,0.8374,0.16259999999999997,3.357668837532401
21,0.0005909558479451307,0.3772429692692227,0.8706222222222222,0.1293777777777778,0.8520516593933105,0.752,0.248,3.5331855034455657
22,0.0005567415893174886,0.36161859317885503,0.8757777777777778,0.12422222222222223,0.4672774998664856,0.8478,0.1522,3.5012801252305508
23,0.0005222752508677381,0.3512330544365777,0.8796888888888889,0.12031111111111115,0.8131376252174377,0.7594,0.24060000000000004,3.2912172470241785
24,0.0004877247491322622,0.33379302317301435,0.8845555555555555,0.11544444444444446,0.568776726436615,0.8238,0.17620000000000002,3.3350543696433306
25,0.00045325841068251166,0.3217358632538054,0.8898,0.11019999999999996,0.4349359483718872,0.8612,0.13880000000000003,3.2033375883474946
26,0.00041904415205486954,0.3121840603987376,0.8938666666666667,0.1061333333333333,0.42251628465652463,0.8674,0.13260000000000005,3.443629378452897
27,0.00038524866167816444,0.2958736456712087,0.8977111111111111,0.10228888888888887,0.48000930128097535,0.8518,0.1482,3.2835632460191846
28,0.0003520365877844011,0.28206771221160887,0.9035333333333333,0.0964666666666667,0.5277658206939697,0.8462,0.15380000000000005,3.2500193901360035
29,0.00031956973625912356,0.26783544085820515,0.9093777777777777,0.09062222222222227,0.4153142303466797,0.8698,0.13019999999999998,3.4970326395705342
30,0.0002880062823394067,0.25649327653249104,0.9123111111111111,0.08768888888888893,0.4374029783248901,0.8644,0.13560000000000005,3.483767567202449
31,0.00025750000000000013,0.2442419950856103,0.9154,0.08460000000000001,0.39219355587959287,0.8756,0.12439999999999996,3.364964582026005
32,0.00022819951278198037,0.22629070818159316,0.9212,0.07879999999999998,0.3769725393295288,0.88,0.12,3.325141898356378
33,0.00020024756971379914,0.21342296780745187,0.9262,0.07379999999999998,0.39484954347610474,0.8806,0.11939999999999995,3.2644313126802444
34,0.00017378034985236516,0.19955492749743992,0.9310666666666667,0.06893333333333329,0.37575792269706726,0.8876,0.11240000000000006,3.280312907882035
35,0.00014892679883236765,0.1904911118719313,0.9335777777777777,0.06642222222222227,0.3507825919628143,0.8916,0.10840000000000005,3.2977702422067523
36,0.00012580800065610593,0.1794742459932963,0.9378222222222222,0.062177777777777776,0.3425336310863495,0.897,0.10299999999999998,3.264372957870364
37,0.00010453658778440106,0.16330588858127593,0.9430888888888889,0.056911111111111135,0.3585346290111542,0.8952,0.1048,3.303661017678678
38,8.521619240256914e-05,0.15201876063744227,0.9474,0.05259999999999998,0.34417680087089536,0.9004,0.09960000000000002,3.28511721175164
39,6.794094153483125e-05,0.14619775613678826,0.9498888888888889,0.050111111111111106,0.3475912868499756,0.8996,0.10040000000000004,3.235073946416378
40,5.279499846691263e-05,0.1334098766181204,0.9533333333333334,0.046666666666666634,0.33961828722953796,0.9016,0.09840000000000004,3.338367262855172
41,3.9852152710975386e-05,0.12454700800577799,0.9564888888888889,0.043511111111111056,0.3329586884498596,0.9046,0.09540000000000004,3.328777098096907
42,2.917546051053226e-05,0.12202344227102067,0.9577333333333333,0.042266666666666675,0.34799027004241945,0.9016,0.09840000000000004,3.2363831624388695
43,2.0816937636766188e-05,0.11588103855318493,0.9599777777777778,0.04002222222222218,0.3433714650154114,0.9012,0.0988,3.1821176344528794
44,1.4817305972922728e-05,0.11058825661606259,0.9612222222222222,0.0387777777777778,0.33881428298950195,0.902,0.09799999999999998,3.2263934165239334
45,1.1205795121387023e-05,0.10958137154579163,0.9621777777777778,0.0378222222222222,0.3406137465953827,0.9026,0.09740000000000004,3.338077135384083
