epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.5233600477218627,0.4409777777777778,0.5590222222222222,1.3393937385559083,0.516,0.484,3.5723028108477592
2,0.000998794204878613,1.1450954322603013,0.5928888888888889,0.4071111111111111,0.9791091835021972,0.649,0.351,2.840018483810127
3,0.0009951826940270774,1.0019289055506388,0.6431333333333333,0.35686666666666667,0.8852159163475036,0.6864,0.3136,3.1582416566088796
4,0.000989183062363234,0.9096967942343818,0.6777111111111112,0.32228888888888885,0.8643397160530091,0.6968,0.3032,3.1471766494214535
5,0.000980824539489468,0.8465710797203911,0.6998666666666666,0.30013333333333336,0.794059813785553,0.722,0.278,2.9716591564938426
6,0.0009701478472890248,0.777868221420712,0.7277555555555556,0.2722444444444444,0.7502610111236572,0.7346,0.26539999999999997,3.2078354796394706
7,0.0009572050015330875,0.7385139860788981,0.7400222222222222,0.25997777777777775,0.7271685480117798,0.7536,0.24639999999999995,3.151209684088826
8,0.000942059058465169,0.6951035007052951,0.7557333333333334,0.24426666666666663,0.7505176155090332,0.7396,0.26039999999999996,3.165568370372057
9,0.0009247838075974309,0.6622163893911573,0.7714222222222222,0.22857777777777777,0.7168412532806396,0.7606,0.23939999999999995,3.117422497831285
10,0.000905463412215599,0.635791243256463,0.7780444444444444,0.22195555555555557,0.6464840449333191,0.7728,0.22719999999999996,3.013298150151968
11,0.0008841919993438941,0.5985743388811747,0.7917555555555555,0.20824444444444445,0.6312381951332092,0.7812,0.2188,3.090762778185308
12,0.0008610732011676323,0.5665198837916057,0.8013555555555556,0.1986444444444444,0.6280753357887268,0.7864,0.2136,2.983978420495987
13,0.0008362196501476349,0.5401258480389913,0.8131777777777778,0.18682222222222222,0.6024837505340577,0.7952,0.20479999999999998,3.2370304334908724
14,0.0008097524302862008,0.5212775053395166,0.8184888888888889,0.18151111111111107,0.6140934722900391,0.7912,0.20879999999999999,3.1220816262066364
15,0.0007818004872180196,0.5001837985144721,0.8272,0.17279999999999995,0.5477067783355712,0.8142,0.18579999999999997,3.197023036889732
16,0.0007525,0.47722536958058676,0.8334666666666667,0.1665333333333333,0.5763978466033935,0.8084,0.1916,2.9330167872831225
17,0.0007219937176605934,0.4578863136821323,0.8409333333333333,0.1590666666666667,0.574414656162262,0.8134,0.1866,2.8467878364026546
18,0.0006904302637408765,0.44003013435999555,0.8457555555555556,0.1542444444444444,0.5171144622802735,0.8272,0.17279999999999995,3.0041256193071604
19,0.000657963412215599,0.42474123783641393,0.8524666666666667,0.1475333333333333,0.5035587557315826,0.8358,0.1642,3.130198407918215
