epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.5964804998821682,0.4908222222222222,0.5091777777777777,1.4126869562149047,0.5962,0.40380000000000005,3.7940135756507516
2,0.000998794204878613,1.2217970502853392,0.6824,0.3176,1.3840071273803711,0.6186,0.38139999999999996,3.1897663045674562
3,0.0009951826940270774,1.081064867231581,0.7529555555555556,0.2470444444444444,1.1469213348388672,0.728,0.272,3.1829360835254192
4,0.000989183062363234,0.9911156841701931,0.7960222222222222,0.2039777777777778,1.191837141418457,0.7252,0.27480000000000004,3.196318868547678
5,0.000980824539489468,0.9357386765797933,0.8200888888888889,0.17991111111111113,1.050641902732849,0.7632,0.2368,3.2002440048381686
6,0.0009701478472890248,0.8927573403570387,0.8388222222222222,0.16117777777777775,1.0025305994033813,0.792,0.20799999999999996,3.2224469212815166
7,0.0009572050015330875,0.8594523222287496,0.8541333333333333,0.1458666666666667,0.8989736312866211,0.8388,0.1612,3.1561956144869328
8,0.000942059058465169,0.8300099045859443,0.8668222222222223,0.13317777777777773,0.959564275932312,0.8058,0.19420000000000004,3.354799003340304
9,0.0009247838075974309,0.8034041025161743,0.8780444444444444,0.1219555555555556,0.9829384038925171,0.7952,0.20479999999999998,3.328750951215625
10,0.000905463412215599,0.7784818019019233,0.8881333333333333,0.11186666666666667,0.8604029287338257,0.8512,0.14880000000000004,3.220727772451937
11,0.0008841919993438941,0.7597348497390747,0.8970888888888889,0.10291111111111106,0.8695451141357422,0.8406,0.1594,3.1803852021694183
12,0.0008610732011676323,0.7377061277601454,0.9066222222222222,0.09337777777777778,0.8496682485580445,0.8582,0.14180000000000004,3.157377375289798
13,0.0008362196501476349,0.7264321116977268,0.9108444444444445,0.08915555555555554,0.8400780502319336,0.864,0.136,3.15738642308861
14,0.0008097524302862008,0.7052590496487088,0.9211555555555555,0.0788444444444445,0.8097749069213868,0.8784,0.12160000000000004,3.115505342371762
15,0.0007818004872180196,0.6935304174105327,0.9265333333333333,0.07346666666666668,0.8693841173171997,0.8522,0.14780000000000004,3.1597065702080727
16,0.0007525,0.6761971111615499,0.9335111111111111,0.06648888888888893,0.8959914520263672,0.8502,0.14980000000000004,3.1645864341408014
17,0.0007219937176605934,0.6669860318925646,0.9369111111111111,0.06308888888888886,0.7842124040603637,0.886,0.11399999999999999,3.1750553902238607
