epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.655910316297743,0.46044444444444443,0.5395555555555556,1.618281523513794,0.4946,0.5054000000000001,5.017258586362004
2,0.0009998303758629009,1.255405227555169,0.6640888888888888,0.33591111111111116,1.2375334943771363,0.6886,0.3114,4.5327740693464875
3,0.000999321619703514,1.0930085192786323,0.7426666666666667,0.2573333333333333,1.263767893600464,0.6766,0.3234,4.580254617147148
4,0.0009984740801978985,0.9962482107374403,0.7861333333333334,0.21386666666666665,1.1339205192565918,0.734,0.266,4.456372056156397
5,0.0009972883382072953,0.9290391268412272,0.8196444444444444,0.1803555555555556,1.1377507774353028,0.7514,0.24860000000000004,4.566564138047397
6,0.0009957652063800363,0.8843540071381463,0.8378,0.1622,1.0074335243225097,0.794,0.20599999999999996,4.456474781036377
7,0.0009939057285945933,0.8500748821470473,0.8544222222222222,0.1455777777777778,1.066748422431946,0.7672,0.2328,4.560691584832966
8,0.0009917111792441576,0.8210679442723592,0.8662,0.13380000000000003,0.8933436645507813,0.8368,0.1632,4.425188039429486
9,0.0009891830623632338,0.7998218009736803,0.8754666666666666,0.12453333333333338,0.8718867958068848,0.8428,0.1572,4.443950064480305
10,0.0009863231105968497,0.7738441364076403,0.8865111111111111,0.11348888888888886,0.8764809061050415,0.8478,0.1522,4.481173353269696
11,0.0009831332840130884,0.751377675014072,0.8962,0.1038,0.8731901788711548,0.8386,0.1614,4.565653004683554
12,0.0009796157687597552,0.7380087878333198,0.9020666666666667,0.09793333333333332,0.8298437722206116,0.865,0.135,4.535995970480144
13,0.0009757729755661006,0.7220488659328884,0.9099333333333334,0.09006666666666663,0.8153212551116943,0.873,0.127,4.478231482207775
14,0.0009716075380906279,0.7058036394543118,0.9167111111111111,0.08328888888888886,0.8340976796150208,0.8648,0.1352,4.552158639766276
15,0.0009671223111161144,0.6949277236620585,0.9206222222222222,0.07937777777777777,0.9392419260025024,0.828,0.17200000000000004,4.551673907786608
16,0.0009623203685930865,0.6822309263547262,0.9280444444444444,0.07195555555555555,0.8133397497177124,0.8764,0.12360000000000004,4.435185945592821
17,0.000957205001533087,0.6709565970314874,0.9308444444444445,0.06915555555555553,0.8374613794326782,0.8654,0.13460000000000005,4.5248671835288405
18,0.0009517797157531806,0.6612903737492032,0.9355333333333333,0.06446666666666667,0.8138262201309204,0.8748,0.12519999999999998,4.551920586265624
19,0.0009460482294732416,0.6509673465516832,0.941,0.05900000000000005,0.7984975479125976,0.8806,0.11939999999999995,4.557179850526154
