epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.1,1.5416068588256835,0.4335333333333333,0.5664666666666667,1.1841145776748658,0.5794,0.4206,3.683999292552471
2,0.09987821469273991,0.9559493236435784,0.6584666666666666,0.34153333333333336,1.2160195846557618,0.606,0.394,3.18601506203413
3,0.0995134520967348,0.7285832681232028,0.7450444444444444,0.2549555555555556,0.7688985503196716,0.745,0.255,3.1183657040819526
4,0.09890748929868662,0.6016658851305644,0.7936222222222222,0.20637777777777777,0.7401677712440491,0.7456,0.25439999999999996,3.109948480501771
5,0.09806327848843625,0.5318546610938178,0.8166666666666667,0.18333333333333335,1.0113392654418945,0.6708,0.32920000000000005,3.1601419784128666
6,0.0969849325761915,0.4745324258592394,0.8372,0.16279999999999994,0.6144334740638733,0.797,0.20299999999999996,3.213724674656987
7,0.09567770515484182,0.43504481716156007,0.8503777777777778,0.1496222222222222,0.6626689206123352,0.7766,0.22340000000000004,3.1333636259660125
8,0.09414796490498205,0.396298847606447,0.8629555555555556,0.1370444444444444,0.5694071695327759,0.8036,0.19640000000000002,3.1002372354269028
9,0.0924031645673405,0.37200507083998785,0.8729111111111111,0.12708888888888892,0.6699895597457886,0.7654,0.23460000000000003,3.2180725829675794
10,0.09045180463377549,0.3510478386984931,0.8797333333333334,0.12026666666666663,0.5297854684829711,0.8268,0.17320000000000002,3.154929797165096
11,0.08830339193373328,0.33288214989768133,0.8868222222222222,0.11317777777777782,0.47547630157470705,0.8372,0.16279999999999994,3.124958380125463
12,0.08596839331793084,0.30671804683473375,0.8953111111111111,0.10468888888888894,0.4774455987930298,0.8436,0.15639999999999998,3.1736077992245555
13,0.08345818466491109,0.29732241395844355,0.8982666666666667,0.10173333333333334,0.4197814578533173,0.8566,0.14339999999999997,3.163941789418459
14,0.08078499545890626,0.27989212624761795,0.9042222222222223,0.09577777777777774,0.49681541872024537,0.8462,0.15380000000000005,3.201314921490848
