epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,0.9664052018907335,0.4673333333333333,0.5326666666666666,0.7006397659301757,0.5864,0.41359999999999997,4.687518460676074
2,0.000998794204878613,0.5693824178589715,0.6512222222222223,0.34877777777777774,0.9052313574790954,0.5474,0.4526,3.899646275676787
3,0.0009951826940270774,0.44468204630745783,0.7205333333333334,0.27946666666666664,0.6478723401069642,0.6736,0.3264,4.083694010041654
4,0.000989183062363234,0.36741124715275236,0.7690222222222223,0.23097777777777773,0.5234961861610412,0.7126,0.2874,3.890004711225629
5,0.000980824539489468,0.31457777548631033,0.7952888888888889,0.20471111111111107,0.3661750415802002,0.7732,0.2268,3.9699200931936502
6,0.0009701478472890248,0.28012083682484096,0.8163555555555555,0.1836444444444445,0.36778569197654726,0.7772,0.2228,4.039555940777063
7,0.0009572050015330875,0.25012382162412006,0.8296,0.1704,0.3278476805210114,0.803,0.19699999999999995,4.0185947343707085
8,0.000942059058465169,0.2260611769278844,0.8438444444444444,0.1561555555555556,0.3688863583564758,0.7754,0.22460000000000002,4.034743698313832
9,0.0009247838075974309,0.208407090332773,0.8553111111111111,0.14468888888888887,0.49052362213134765,0.7382,0.26180000000000003,4.065700624138117
10,0.000905463412215599,0.1889069309843911,0.8649777777777777,0.13502222222222227,0.3546956124305725,0.7968,0.20320000000000005,3.3212406067177653
11,0.0008841919993438941,0.17363250220881568,0.8741777777777778,0.12582222222222217,0.4689220061302185,0.7418,0.2582,3.8101179841905832
12,0.0008610732011676323,0.15711089215808444,0.8837555555555555,0.11624444444444448,0.4067678864955902,0.7948,0.20520000000000005,4.209676808677614
13,0.0008362196501476349,0.14724231697983212,0.8891555555555556,0.11084444444444441,0.38763491487503055,0.7896,0.21040000000000003,4.140146026387811
14,0.0008097524302862008,0.13685217864778307,0.8956444444444445,0.10435555555555553,0.20974857499599456,0.8632,0.13680000000000003,4.0585276344791055
15,0.0007818004872180196,0.12261680897076925,0.9055111111111112,0.09448888888888884,0.2220532602548599,0.8634,0.13660000000000005,3.3268740363419056
16,0.0007525,0.11387423442999522,0.9091777777777778,0.09082222222222225,0.2626704750537872,0.8488,0.1512,3.280357677489519
17,0.0007219937176605934,0.10513360555966696,0.9143777777777777,0.08562222222222227,0.2505296644926071,0.8528,0.1472,4.103630141355097
18,0.0006904302637408765,0.09542333740260867,0.9215111111111111,0.07848888888888894,0.30453565216064454,0.8336,0.1664,4.07250280957669
19,0.000657963412215599,0.0847461629456944,0.9284222222222223,0.07157777777777774,0.2394545173883438,0.869,0.131,4.147399116307497
20,0.0006247513383218356,0.07806276123457485,0.9319555555555555,0.06804444444444446,0.2640074352741241,0.862,0.138,3.918962483294308
21,0.0005909558479451307,0.07209187382658323,0.937,0.06299999999999994,0.21623623416423798,0.8796,0.12039999999999995,3.712882347404957
22,0.0005567415893174886,0.0662319158328904,0.9407111111111112,0.059288888888888835,0.25134250116348267,0.8676,0.13239999999999996,3.615286816842854
23,0.0005222752508677381,0.05911526752710342,0.9456666666666667,0.054333333333333345,0.24945811183452607,0.8666,0.13339999999999996,3.333976810798049
24,0.0004877247491322622,0.05461539282401403,0.9514888888888889,0.04851111111111106,0.23242935044765473,0.8714,0.12860000000000005,3.3430055947974324
