epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.4199862154854668,0.47742222222222225,0.5225777777777778,1.2998515369415282,0.539,0.46099999999999997,2.936580343171954
2,0.000998794204878613,1.0090930495580037,0.6407777777777778,0.3592222222222222,1.1874961824417114,0.5998,0.4002,2.2985547110438347
3,0.0009951826940270774,0.8432866686503092,0.7012,0.29879999999999995,1.0890594345092774,0.6444,0.3556,2.3280066065490246
4,0.000989183062363234,0.7242907517751058,0.7472666666666666,0.25273333333333337,0.8927304903030395,0.7032,0.29679999999999995,2.341227046214044
5,0.000980824539489468,0.6446605560514662,0.7764444444444445,0.2235555555555555,0.7958632356643677,0.738,0.262,2.345016942359507
6,0.0009701478472890248,0.5840914009624057,0.797,0.20299999999999996,0.9905604011535645,0.7032,0.29679999999999995,2.3099727472290397
7,0.0009572050015330875,0.5335203670289781,0.8162888888888888,0.18371111111111116,0.7679698333740235,0.7454,0.25460000000000005,2.412448394112289
8,0.000942059058465169,0.5049272396776411,0.8258888888888889,0.1741111111111111,0.6549576988220215,0.7824,0.21760000000000002,2.3121764110401273
9,0.0009247838075974309,0.47132902779049346,0.8385111111111111,0.1614888888888889,0.7474971165657044,0.7664,0.23360000000000003,2.2721168221905828
10,0.000905463412215599,0.44402010640038386,0.8481555555555556,0.15184444444444445,0.7382865424156189,0.7654,0.23460000000000003,2.3289397275075316
11,0.0008841919993438941,0.41929558426539104,0.8563111111111111,0.14368888888888887,0.5429888725280761,0.8166,0.1834,2.3597854198887944
12,0.0008610732011676323,0.3969656771183014,0.8625111111111111,0.13748888888888888,0.4849863564491272,0.8368,0.1632,2.340477948077023
13,0.0008362196501476349,0.3735223057746887,0.8707555555555555,0.1292444444444445,0.6061486123085021,0.8234,0.17659999999999998,2.35362948756665
14,0.0008097524302862008,0.3519555829524994,0.8775777777777778,0.12242222222222221,0.4784483897686005,0.843,0.15700000000000003,2.3840492740273476
15,0.0007818004872180196,0.3398844990730286,0.8799333333333333,0.12006666666666665,0.5126551724910736,0.8338,0.16620000000000001,2.3861469589173794
16,0.0007525,0.325656665552987,0.8860666666666667,0.11393333333333333,0.517300555896759,0.8406,0.1594,2.3348599849268794
17,0.0007219937176605934,0.3043359662267897,0.8933111111111111,0.10668888888888894,0.5168113162994384,0.8414,0.15859999999999996,2.352578072808683
18,0.0006904302637408765,0.2880116468773948,0.9004444444444445,0.09955555555555551,0.4695655653476715,0.8512,0.14880000000000004,2.445779437199235
19,0.000657963412215599,0.2780798043357001,0.9035777777777778,0.09642222222222219,0.47279371509552004,0.8542,0.14580000000000004,2.3438769252970815
20,0.0006247513383218356,0.267271230951945,0.9059111111111111,0.09408888888888889,0.4348577600479126,0.8668,0.13319999999999999,2.514909631572664
21,0.0005909558479451307,0.25125371904373167,0.9124,0.08760000000000001,0.43854456548690796,0.8614,0.13859999999999995,2.4532847329974174
22,0.0005567415893174886,0.23823960914081999,0.9171111111111111,0.0828888888888889,0.45134608755111694,0.8622,0.13780000000000003,2.270213460549712
23,0.0005222752508677381,0.23084521780808767,0.9188888888888889,0.08111111111111113,0.46166635274887086,0.8554,0.14459999999999995,2.240425637923181
24,0.0004877247491322622,0.21744389369222852,0.9251555555555555,0.07484444444444449,0.41995750403404236,0.8742,0.12580000000000002,2.3612847682088614
25,0.00045325841068251166,0.20680755372577245,0.9288444444444445,0.07115555555555553,0.464136313867569,0.8624,0.13759999999999994,2.3458087695762515
26,0.00041904415205486954,0.1952315069569482,0.9325333333333333,0.06746666666666667,0.48021249356269835,0.8608,0.1392,2.323185863904655
27,0.00038524866167816444,0.18958219508330026,0.9328222222222222,0.06717777777777778,0.40552049074172974,0.88,0.12,2.281160829588771
28,0.0003520365877844011,0.17479033966064453,0.9408888888888889,0.059111111111111114,0.4000795454025269,0.8806,0.11939999999999995,2.3828214248642325
29,0.00031956973625912356,0.165929642589887,0.9421111111111111,0.05788888888888888,0.39110988306999206,0.8876,0.11240000000000006,2.310351070947945
30,0.0002880062823394067,0.15611107354429032,0.9458666666666666,0.05413333333333337,0.39621629476547243,0.8844,0.11560000000000004,2.3071547700092196
31,0.00025750000000000013,0.15345576323403254,0.9474,0.05259999999999998,0.4018710296154022,0.8832,0.11680000000000001,2.3326033810153604
32,0.00022819951278198037,0.14158461955918206,0.952,0.04800000000000004,0.3989675669193268,0.8868,0.11319999999999997,2.290696025826037
33,0.00020024756971379914,0.13935452049705718,0.9525333333333333,0.04746666666666666,0.39311057424545287,0.888,0.11199999999999999,2.411581247113645
34,0.00017378034985236516,0.1301305508931478,0.9550666666666666,0.04493333333333338,0.37810966663360596,0.8886,0.11140000000000005,2.420837585814297
35,0.00014892679883236765,0.12517509458065032,0.9575111111111111,0.04248888888888891,0.3753390471458435,0.8932,0.1068,2.32282970007509
36,0.00012580800065610593,0.11966275465488434,0.9591555555555555,0.04084444444444446,0.37725977115631104,0.8944,0.10560000000000003,2.3776593739166856
37,0.00010453658778440106,0.11581185683276918,0.9610888888888889,0.03891111111111112,0.37752758626937866,0.893,0.10699999999999998,2.3675213465467095
38,8.521619240256914e-05,0.1103016007343928,0.9623555555555555,0.03764444444444448,0.37431494331359866,0.895,0.10499999999999998,2.3235809057950974
39,6.794094153483125e-05,0.10821706136597527,0.9631555555555555,0.03684444444444446,0.3695553909301758,0.895,0.10499999999999998,2.327846560627222
40,5.279499846691263e-05,0.10546587943103579,0.9648,0.03520000000000001,0.3720946773529053,0.8958,0.10419999999999996,2.438830210827291
41,3.9852152710975386e-05,0.10318545471429824,0.9657111111111111,0.034288888888888924,0.3773172556877136,0.895,0.10499999999999998,2.369182424619794
42,2.917546051053226e-05,0.1004259811533822,0.9667333333333333,0.03326666666666667,0.3717890914916992,0.8968,0.10319999999999996,2.4906442603096366
43,2.0816937636766188e-05,0.10056299905776978,0.966,0.03400000000000003,0.37123948855400085,0.8958,0.10419999999999996,2.3442347534000874
44,1.4817305972922728e-05,0.10193611900673973,0.9661111111111111,0.03388888888888886,0.3684678167819977,0.8962,0.1038,2.2857934832572937
45,1.1205795121387023e-05,0.0980039404908816,0.9667111111111111,0.03328888888888892,0.37299358406066896,0.8954,0.10460000000000003,2.267936388961971
