epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.7167766098446315,0.4321333333333333,0.5678666666666667,1.5952860305786132,0.486,0.514,3.7962783398106694
2,0.000998794204878613,1.4214734835730658,0.5819333333333333,0.4180666666666667,1.515960065460205,0.5388,0.46120000000000005,3.223703430965543
3,0.0009951826940270774,1.2884339815775554,0.6449777777777778,0.35502222222222224,1.285702830505371,0.6576,0.34240000000000004,3.5106295812875032
4,0.000989183062363234,1.2001187160491944,0.6839111111111111,0.31608888888888886,1.1921015781402589,0.6928,0.30720000000000003,3.443626872263849
5,0.000980824539489468,1.1512839757707385,0.7086,0.2914,1.1526235969543457,0.711,0.28900000000000003,3.1670899791643023
6,0.0009701478472890248,1.1084946181403266,0.7280888888888889,0.2719111111111111,1.0981522989273071,0.7342,0.26580000000000004,3.262528158724308
7,0.0009572050015330875,1.0617281793382434,0.7503777777777778,0.2496222222222222,1.0702858310699463,0.7524,0.24760000000000004,3.1480146953836083
8,0.000942059058465169,1.0364372274398803,0.7628222222222222,0.23717777777777782,1.0622178802490234,0.751,0.249,3.2770584523677826
9,0.0009247838075974309,1.0051870005713568,0.7744222222222222,0.22557777777777777,1.0624666751861571,0.7568,0.24319999999999997,3.162369159050286
10,0.000905463412215599,0.9837183712853326,0.7855555555555556,0.21444444444444444,1.002089540863037,0.781,0.21899999999999997,3.199271702207625
11,0.0008841919993438941,0.9667496834225124,0.7936444444444445,0.20635555555555551,1.0197854466438294,0.7714,0.22860000000000003,3.5184871992096305
12,0.0008610732011676323,0.9426667799631755,0.8054222222222223,0.19457777777777774,0.9602725421905518,0.792,0.20799999999999996,3.243710190989077
13,0.0008362196501476349,0.9215180155860053,0.8127777777777778,0.18722222222222218,0.9934828574180603,0.7866,0.21340000000000003,3.258236021734774
14,0.0008097524302862008,0.9030044446309408,0.8218888888888889,0.1781111111111111,0.9739480081558227,0.7932,0.20679999999999998,3.2164466762915254
15,0.0007818004872180196,0.8852973886913723,0.8309111111111112,0.16908888888888884,0.9334402338027954,0.813,0.18700000000000006,3.2147808922454715
16,0.0007525,0.8737713314586215,0.8349111111111112,0.16508888888888884,0.9332453323364258,0.8116,0.1884,2.994611920788884
17,0.0007219937176605934,0.8535604355282254,0.8446888888888889,0.15531111111111107,0.9369771924972534,0.811,0.18899999999999995,2.7552499724552035
18,0.0006904302637408765,0.8378006607479519,0.8516666666666667,0.14833333333333332,0.9254532604217529,0.8118,0.18820000000000003,3.225674577988684
19,0.000657963412215599,0.827270673751831,0.8559111111111111,0.14408888888888893,0.9013314332008362,0.8238,0.17620000000000002,2.833471719175577
20,0.0006247513383218356,0.8142151274787055,0.8616888888888888,0.13831111111111116,0.899984458732605,0.827,0.17300000000000004,2.412994905374944
21,0.0005909558479451307,0.8034320773230659,0.8668444444444444,0.13315555555555558,0.9190082956314087,0.8266,0.1734,3.345944194123149
22,0.0005567415893174886,0.7857780323664347,0.8754444444444445,0.12455555555555553,0.8841017715454101,0.84,0.16000000000000003,3.1426293440163136
23,0.0005222752508677381,0.7734991709921095,0.8809777777777777,0.11902222222222225,0.8720140073776245,0.843,0.15700000000000003,3.197219917550683
24,0.0004877247491322622,0.7656033809767829,0.8843777777777778,0.11562222222222218,0.8659621960639954,0.8478,0.1522,3.132650051265955
25,0.00045325841068251166,0.7532651566823324,0.8893333333333333,0.11066666666666669,0.8910425231933594,0.84,0.16000000000000003,3.145785012282431
26,0.00041904415205486954,0.7404089424557156,0.8945333333333333,0.10546666666666671,0.85919086227417,0.8514,0.14859999999999995,3.2074299100786448
