epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.4907526192982992,0.4508888888888889,0.5491111111111111,1.2751862850189208,0.5396,0.46040000000000003,3.626655561849475
2,0.000998794204878613,1.0662053201039632,0.6181111111111111,0.38188888888888894,1.540445690536499,0.532,0.46799999999999997,3.164792281575501
3,0.0009951826940270774,0.9050433225313822,0.6763555555555556,0.3236444444444444,1.1303012073516845,0.6414,0.35860000000000003,3.1914487332105637
4,0.000989183062363234,0.7932239075660705,0.72,0.28,0.9853937315940857,0.6892,0.31079999999999997,3.187294858507812
5,0.000980824539489468,0.7134326124297248,0.7485333333333334,0.2514666666666666,0.8160012806892395,0.7272,0.27280000000000004,3.190842205658555
6,0.0009701478472890248,0.6419015909936693,0.7758222222222222,0.2241777777777778,0.7273638902664185,0.7586,0.24139999999999995,3.210739776492119
7,0.0009572050015330875,0.5928787271605598,0.7929777777777778,0.20702222222222222,0.6862896613121032,0.7718,0.22819999999999996,3.185468771494925
8,0.000942059058465169,0.551553409046597,0.8090666666666667,0.1909333333333333,0.6376686249732971,0.785,0.21499999999999997,3.17187369056046
9,0.0009247838075974309,0.5197038412994809,0.8198,0.18020000000000003,0.6285035556793213,0.7832,0.2168,3.123403218574822
10,0.000905463412215599,0.48354496006965636,0.8315555555555556,0.1684444444444444,0.6328113801956177,0.7856,0.21440000000000003,3.189923436380923
11,0.0008841919993438941,0.4558502514786191,0.8416222222222223,0.15837777777777773,0.4923423299789429,0.8348,0.1652,3.208616334013641
12,0.0008610732011676323,0.4236152992460463,0.8540222222222222,0.14597777777777776,0.5766634435653687,0.817,0.18300000000000005,3.15427734144032
13,0.0008362196501476349,0.408762506670422,0.8592222222222222,0.14077777777777778,0.534145664024353,0.8214,0.17859999999999998,3.169329822063446
14,0.0008097524302862008,0.3844602086597019,0.8680444444444444,0.1319555555555556,0.4773115196228027,0.8426,0.15739999999999998,3.113093220628798
