epoch,lr,train_loss,train_accuracy,train_error,val_loss,val_accuracy,val_error,epoch_seconds
1,0.001,1.4104355296664768,0.4824888888888889,0.517511111111111,1.5588156539916993,0.4848,0.5152,3.675486607477069
2,0.000998794204878613,0.9434587476306492,0.6610888888888888,0.33891111111111116,1.1451564435958863,0.6098,0.3902,3.297999342903495
3,0.0009951826940270774,0.7792012882974413,0.7271555555555556,0.27284444444444444,1.181414812850952,0.6414,0.35860000000000003,3.148769955150783
4,0.000989183062363234,0.6631431413332621,0.7712222222222223,0.22877777777777775,0.8055519728660584,0.7366,0.26339999999999997,3.176613399758935
5,0.000980824539489468,0.5899357075426314,0.7952888888888889,0.20471111111111107,0.6624406149864197,0.7694,0.23060000000000003,3.2179070226848125
6,0.0009701478472890248,0.5329740294350518,0.8174,0.18259999999999998,0.6838902366638183,0.7714,0.22860000000000003,3.3271568855270743
7,0.0009572050015330875,0.48404528880649145,0.8333333333333334,0.16666666666666663,0.6171106218338013,0.797,0.20299999999999996,3.2322484124451876
8,0.000942059058465169,0.45325137571758695,0.8458444444444444,0.1541555555555556,0.5363032508850097,0.8178,0.18220000000000003,3.2179002668708563
9,0.0009247838075974309,0.41866007132000393,0.8554222222222222,0.1445777777777778,0.5919009439468383,0.8076,0.19240000000000002,3.4266744973137975
10,0.000905463412215599,0.3878133808877733,0.8662666666666666,0.13373333333333337,0.6748383069992065,0.7872,0.2128,3.2520553935319185
11,0.0008841919993438941,0.3709429874367184,0.8722,0.12780000000000002,0.4904422338485718,0.8412,0.15880000000000005,3.24358849786222
12,0.0008610732011676323,0.3331484955363803,0.8843333333333333,0.1156666666666667,0.5223943221092224,0.8388,0.1612,3.4437835086137056
13,0.0008362196501476349,0.3270829498026106,0.8877777777777778,0.11222222222222222,0.851707930469513,0.7604,0.23960000000000004,3.1663445690646768
14,0.0008097524302862008,0.3040123912970225,0.8944666666666666,0.10553333333333337,0.5389477663040161,0.8386,0.1614,3.133333900012076
15,0.0007818004872180196,0.28701094494660695,0.9004666666666666,0.09953333333333336,0.45554232292175295,0.86,0.14,3.087200260721147
16,0.0007525,0.2698630037413703,0.9069555555555555,0.09304444444444449,0.47218496170043944,0.8534,0.14659999999999995,3.2350108539685607
17,0.0007219937176605934,0.2532586644464069,0.9128666666666667,0.08713333333333328,0.40610399832725524,0.8728,0.12719999999999998,3.2590224500745535
18,0.0006904302637408765,0.23358846511311002,0.9193111111111111,0.08068888888888892,0.5775648825645446,0.831,0.16900000000000004,3.2110774386674166
19,0.000657963412215599,0.22170273503992294,0.9229777777777778,0.07702222222222221,0.48398937158584593,0.8548,0.1452,3.239431948401034
20,0.0006247513383218356,0.20785865721967486,0.9287777777777778,0.07122222222222219,0.43773730692863466,0.8792,0.12080000000000002,3.1031223768368363
21,0.0005909558479451307,0.19556793271170722,0.9317555555555556,0.06824444444444444,0.42429512825012206,0.8728,0.12719999999999998,3.236482383683324
22,0.0005567415893174886,0.18291902471648322,0.9359111111111111,0.06408888888888886,0.484306788444519,0.8624,0.13759999999999994,3.2492627752944827
23,0.0005222752508677381,0.1657447050359514,0.9421111111111111,0.05788888888888888,0.4429558078765869,0.8684,0.13160000000000005,3.260754829272628
24,0.0004877247491322622,0.15573593026796978,0.9454222222222223,0.054577777777777725,0.4352622437953949,0.8792,0.12080000000000002,3.1855533672496676
25,0.00045325841068251166,0.14368295670880213,0.9502222222222222,0.04977777777777781,0.42052771315574644,0.8818,0.11819999999999997,3.1709287241101265
